"359.3333,0.8889,77.0,-82.49,64.88,-85.21"
"359.4444,0.8889,77.0,-82.49,64.88,-85.21"
"359.5556,1.0,77.0,-82.49,64.88,-85.21"
"360.1111,1.0,77.0,-82.49,64.88,-85.21"
"360.3333,0.7778,77.0,-82.49,64.88,-85.21"
"360.3333,0.6667,77.0,-82.49,64.88,-85.21"
"360.0,0.3333,77.0,-82.49,64.88,-85.21"
"360.0,0.1111,77.0,-82.49,64.88,-85.21"
"360.0,0.2222,77.0,-82.49,64.88,-85.21"
"360.3333,0.5556,77.0,-82.49,64.88,-85.21"
"360.4444,0.5556,77.0,-82.49,64.88,-85.21"
"360.5556,0.4444,77.0,-82.49,64.88,-85.21"
"360.5556,0.3333,77.0,-82.49,64.88,-85.21"
"360.6667,0.2222,77.0,-82.49,64.88,-85.21"
"360.6667,0.1111,77.0,-82.49,64.88,-85.21"
"360.6667,0.2222,77.0,-82.49,64.88,-85.21"
"360.5556,0.3333,77.0,-82.49,64.88,-85.21"
"360.5556,0.5556,77.0,-82.49,64.88,-85.21"
"360.4444,0.5556,77.0,-82.49,64.88,-85.21"
"360.3333,0.6667,77.0,-82.49,64.88,-85.21"
"360.4444,0.7778,77.0,-82.49,64.88,-85.21"
"360.3333,0.7778,77.0,-82.49,64.88,-85.21"
"360.2222,0.8889,77.0,-82.49,64.88,-85.21"
"360.2222,1.0,77.0,-82.49,64.88,-85.21"
"359.4444,1.0,77.0,-82.49,64.88,-85.21"
"359.2222,0.7778,77.0,-82.49,64.88,-85.21"
"359.1111,0.8889,77.0,-82.49,64.88,-85.21"
"359.1111,1.0,77.0,-82.49,64.88,-85.21"
"358.0,1.0,77.0,-82.49,64.88,-85.21"
"357.8889,0.8889,77.0,-82.49,64.88,-85.21"
"357.7778,0.8889,77.0,-82.49,64.88,-85.21"
"357.6667,1.0,77.0,-82.49,64.88,-85.21"
"357.3333,1.0,77.0,-82.49,64.88,-85.21"
"357.2222,1.1111,77.0,-82.49,64.88,-85.21"
"356.7778,1.1111,77.0,-82.49,64.88,-85.21"
"356.5556,0.8889,77.0,-82.49,64.88,-85.21"
"356.4444,0.8889,77.0,-82.49,64.88,-85.21"
"356.3333,1.0,77.0,-82.49,64.88,-85.21"
"356.3333,1.1111,77.0,-82.49,64.88,-85.21"
"356.3333,1.1111,92.0,-82.49,64.88,-85.21"
"313.1111,1.1111,92.0,-82.49,64.88,-85.21"
"313.1111,1.1111,77.0,-82.49,64.88,-85.21"
"313.0,1.0,77.0,-82.49,64.88,-85.21"
"312.5556,1.0,77.0,-82.49,64.88,-85.21"
"312.4444,0.8889,77.0,-82.49,64.88,-85.21"
"312.3333,0.8889,77.0,-82.49,64.88,-85.21"
"312.2222,0.7778,77.0,-82.49,64.88,-85.21"
"312.1111,0.8889,77.0,-82.49,64.88,-85.21"
"312.1111,1.0,77.0,-82.49,64.88,-85.21"
"311.3333,1.0,77.0,-82.49,64.88,-85.21"
"311.2222,0.8889,77.0,-82.49,64.88,-85.21"
"311.1111,0.8889,77.0,-82.49,64.88,-85.21"
"311.0,0.7778,77.0,-82.49,64.88,-85.21"
"310.8889,0.8889,77.0,-82.49,64.88,-85.21"
"310.8889,1.0,77.0,-82.49,64.88,-85.21"
"309.8889,1.0,77.0,-82.49,64.88,-85.21"
"309.1111,0.2222,77.0,-82.49,64.88,-85.21"
"309.1111,0.1111,77.0,-82.49,64.88,-85.21"
"310.0,1.0,77.0,-82.49,64.88,-85.21"
"310.7778,1.0,77.0,-82.49,64.88,-85.21"
"311.0,0.7778,77.0,-82.49,64.88,-85.21"
"310.4444,0.2222,77.0,-82.49,64.88,-85.21"
"310.4444,0.1111,77.0,-82.49,64.88,-85.21"
"311.2222,0.8889,77.0,-82.49,64.88,-85.21"
"311.3333,0.8889,77.0,-82.49,64.88,-85.21"
"311.4444,1.0,77.0,-82.49,64.88,-85.21"
"312.0,1.0,77.0,-82.49,64.88,-85.21"
"312.2222,0.7778,77.0,-82.49,64.88,-85.21"
"311.7778,0.3333,77.0,-82.49,64.88,-85.21"
"311.7778,0.1111,77.0,-82.49,64.88,-85.21"
"311.7778,0.2222,77.0,-82.49,64.88,-85.21"
"312.4444,0.8889,77.0,-82.49,64.88,-85.21"
"312.5556,0.8889,77.0,-82.49,64.88,-85.21"
"312.6667,1.0,77.0,-82.49,64.88,-85.21"
"313.0,1.0,77.0,-82.49,64.88,-85.21"
"313.1111,1.1111,77.0,-82.49,64.88,-85.21"
"313.5556,1.1111,77.0,-82.49,64.88,-85.21"
"313.6667,1.0,77.0,-82.49,64.88,-85.21"
"313.6667,0.8889,77.0,-82.49,64.88,-85.21"
"313.1111,0.3333,77.0,-82.49,64.88,-85.21"
"313.1111,0.1111,77.0,-82.49,64.88,-85.21"
"313.1111,0.2222,77.0,-82.49,64.88,-85.21"
"313.8889,1.0,77.0,-82.49,64.88,-85.21"
"314.1111,1.0,77.0,-82.49,64.88,-85.21"
"314.2222,1.1111,77.0,-82.49,64.88,-85.21"
"314.8889,1.1111,77.0,-82.49,64.88,-85.21"
"314.1111,1.1111,77.0,-82.49,64.88,-85.21"
"314.0,1.0,77.0,-82.49,64.88,-85.21"
"313.8889,1.0,77.0,-82.49,64.88,-85.21"
"313.7778,0.8889,77.0,-82.49,64.88,-85.21"
"313.6667,1.0,77.0,-82.49,64.88,-85.21"
"313.6667,1.1111,77.0,-82.49,64.88,-85.21"
"313.6667,1.1111,92.0,-82.49,64.88,-85.21"
"350.0,1.2222,92.0,-82.49,64.88,-85.21"
"350.0,1.2222,77.0,-82.49,64.88,-85.21"
"349.8889,1.1111,77.0,-82.49,64.88,-85.21"
"349.7778,1.1111,77.0,-82.49,64.88,-85.21"
"348.8889,0.2222,77.0,-82.49,64.88,-85.21"
"348.8889,0.1111,77.0,-82.49,64.88,-85.21"
"349.8889,1.1111,77.0,-82.49,64.88,-85.21"
"350.0,1.1111,77.0,-82.49,64.88,-85.21"
"350.1111,1.2222,77.0,-82.49,64.88,-85.21"
"350.6667,1.2222,77.0,-82.49,64.88,-85.21"
"350.7778,1.1111,77.0,-82.49,64.88,-85.21"
"350.8889,1.1111,77.0,-82.49,64.88,-85.21"
"351.0,1.0,77.0,-82.49,64.88,-85.21"
"350.3333,0.3333,77.0,-82.49,64.88,-85.21"
"350.3333,0.1111,77.0,-82.49,64.88,-85.21"
"350.3333,0.2222,77.0,-82.49,64.88,-85.21"
"351.1111,1.0,77.0,-82.49,64.88,-85.21"
"351.2222,1.0,77.0,-82.49,64.88,-85.21"
"351.3333,1.1111,77.0,-82.49,64.88,-85.21"
"352.2222,1.1111,77.0,-82.49,64.88,-85.21"
"352.3333,1.0,77.0,-82.49,64.88,-85.21"
"351.6667,0.3333,77.0,-82.49,64.88,-85.21"
"351.6667,0.1111,77.0,-82.49,64.88,-85.21"
"351.6667,0.2222,77.0,-82.49,64.88,-85.21"
"352.4444,1.0,77.0,-82.49,64.88,-85.21"
"352.5556,1.0,77.0,-82.49,64.88,-85.21"
"352.6667,1.1111,77.0,-82.49,64.88,-85.21"
"352.7778,1.1111,77.0,-82.49,64.88,-85.21"
"352.8889,1.2222,77.0,-82.49,64.88,-85.21"
"353.4444,1.2222,77.0,-82.49,64.88,-85.21"
"353.6667,1.0,77.0,-82.49,64.88,-85.21"
"353.6667,0.8889,77.0,-82.49,64.88,-85.21"
"353.0,0.2222,77.0,-82.49,64.88,-85.21"
"353.0,0.1111,77.0,-82.49,64.88,-85.21"
"353.8889,1.0,77.0,-82.49,64.88,-85.21"
"354.0,1.0,77.0,-82.49,64.88,-85.21"
"354.1111,1.1111,77.0,-82.49,64.88,-85.21"
"354.8889,1.1111,77.0,-82.49,64.88,-85.21"
"354.0,1.1111,77.0,-82.49,64.88,-85.21"
"353.7778,0.8889,77.0,-82.49,64.88,-85.21"
